"survey_id","month","day","year","plot_id","species","sex","wgt"
"cb64150b-b6ac-4e18-ac41-fda3c2e76a08","11","21","1987","d0365ef1-4c58-4b9d-9499-1e3f5bb0ba9d","DM","F","41"
"30034b22-d542-4821-a326-8712649673ce","11","21","1987","01f5316e-7875-47a2-9ebe-088ae7239d4f","PE","M","21"
"f9fb6901-41c8-4644-b769-de7498c6b012","11","21","1987","486c68ed-972c-4baf-beea-f8a72216e580","PE","F","20"
"a235a7a8-1218-4b00-adcc-81c29daec968","11","21","1987","01f5316e-7875-47a2-9ebe-088ae7239d4f","DM","F","41"
"f7f69bbc-53e7-4b78-92be-567360fb2322","11","21","1987","f24f2db6-eadd-4de9-9d2f-95aea376c013","NA","F","150"
"aa402c09-9911-4a24-bb5c-05f36f7d720e","11","21","1987","f24f2db6-eadd-4de9-9d2f-95aea376c013","DM","F","35"
"f303d849-e40d-4576-9afd-7364c2b649d2","11","21","1987","91829d58-c12e-47e8-ae31-185f46be21d2","NA","M","239"
"39cc36df-ccbe-4d6d-b1fc-c6d5ec8207df","11","21","1987","f24f2db6-eadd-4de9-9d2f-95aea376c013","RM","M","9"
"ff8d1fc2-d868-49b2-9818-c20769795291","11","21","1987","486c68ed-972c-4baf-beea-f8a72216e580","DM","F","43"
"eb54b1c5-2b17-49f4-99ff-b459fff1af9a","11","21","1987","91829d58-c12e-47e8-ae31-185f46be21d2","OT",,"28"
"a7605b7a-0467-4f09-9030-807bffa4c2fe","11","21","1987","85292288-e747-42ca-9a53-e8ee8e187cd7","RM","F","10"
"c602b41f-561e-429b-a115-cbdd3f2d631a","11","21","1987","486c68ed-972c-4baf-beea-f8a72216e580","PE","M","21"
"20ccf840-dffa-42ff-93db-9a5cc8e79117","11","21","1987","dcbbd373-c22e-46ef-ae8b-ad88f5cf7475","DM","F","41"
"bce59cca-a87e-47e5-bdeb-a101805367bc","11","21","1987","85292288-e747-42ca-9a53-e8ee8e187cd7","DO","M",
"87cfc366-2baa-46f9-bd56-d4a7ba9dbe36","11","21","1987","bd967227-b528-4374-87fc-8769a15c7f58","RM","M","11"
"42755291-7732-421c-aea4-a2fdbf697506","11","21","1987","486c68ed-972c-4baf-beea-f8a72216e580","DM","M","38"
"747cac74-707a-4566-b770-0373c51c5918","11","21","1987","1e87b11b-4795-4f41-bdff-2d5c4412be25","PE","F","25"
"96176e2f-86b9-4af4-a3a9-21b730365be1","11","21","1987","dcbbd373-c22e-46ef-ae8b-ad88f5cf7475","OL","F","23"
"958c70fa-43c0-4ecf-9b81-e738a8e833c1","11","21","1987","d0365ef1-4c58-4b9d-9499-1e3f5bb0ba9d","DM","M","40"
"7bb44009-de6a-431b-a0e3-9a278b5f629e","11","21","1987","91829d58-c12e-47e8-ae31-185f46be21d2","AB",,
"ae3b3395-bfb2-4aeb-ac4f-018dc92b77c0","11","21","1987","312118f6-f394-4c17-a4ee-869a14ba5d75","RM","M","8"
"88a19b56-9628-4e81-808e-953285e6a450","11","21","1987","1e87b11b-4795-4f41-bdff-2d5c4412be25","PM","M","25"
"8a688ecc-0268-400a-97fb-8e24bc2aa7ea","11","21","1987","74992ac6-3c8f-4547-b5f9-d4b3f6793a85","DO","M","52"
"cbce8ac6-f865-4ca4-8635-aaac82c8d450","11","21","1987","91829d58-c12e-47e8-ae31-185f46be21d2","UP",,
"f80d4ce5-5918-4eb3-add7-0d79d338adf0","11","21","1987","d0365ef1-4c58-4b9d-9499-1e3f5bb0ba9d","PE","F","19"
"be3d7eee-5753-4d78-be6e-019adce2a932","11","21","1987","74992ac6-3c8f-4547-b5f9-d4b3f6793a85","DO","F","45"
"ed030cf6-08ac-47ce-a1ab-6e9cfe9350c9","11","21","1987","dcbbd373-c22e-46ef-ae8b-ad88f5cf7475","NA","F","135"
"2f74cd20-b5d2-4e4c-a7ee-17da50a5a46a","11","21","1987","d0365ef1-4c58-4b9d-9499-1e3f5bb0ba9d","DS","F","114"
"c1a4baa7-d01b-4cc7-a6a4-f50975479177","11","21","1987","91829d58-c12e-47e8-ae31-185f46be21d2","RM","M","10"
"f4bd2a98-2f89-44be-af06-4f4e985db3e0","11","21","1987","486c68ed-972c-4baf-beea-f8a72216e580","OL","M","31"
"c23f2165-26e8-4985-af2e-f0ebb06627f1","11","21","1987","91829d58-c12e-47e8-ae31-185f46be21d2","DM","M","43"
"06d07734-d7a9-4bf1-9c84-5d4d325cfbff","11","21","1987","85292288-e747-42ca-9a53-e8ee8e187cd7","DO","M","52"
"b7a5fad2-1b11-4e6d-a1d4-73c19a494f04","11","21","1987","f24f2db6-eadd-4de9-9d2f-95aea376c013","RM","F","12"
"8516612a-34ab-494d-960f-ae0b2d918929","11","21","1987","01f5316e-7875-47a2-9ebe-088ae7239d4f","DM","F","42"
"c4de19a6-1633-446f-a736-fb2d422ca835","11","21","1987","1e87b11b-4795-4f41-bdff-2d5c4412be25","PM","F","19"
"1d7227ff-fa1e-469f-a098-2be616688c6c","11","21","1987","f24f2db6-eadd-4de9-9d2f-95aea376c013","DM","M","40"
"03211e52-8224-41b5-8cd0-cbc33f54d73a","11","21","1987","312118f6-f394-4c17-a4ee-869a14ba5d75","RM","F","12"
"a4004e0a-1b1e-4ef3-b2c0-bf1efd70141c","11","21","1987","74992ac6-3c8f-4547-b5f9-d4b3f6793a85","DO","F","49"
"45aaa2a2-57b2-46b3-8292-84b43911c096","11","21","1987","01f5316e-7875-47a2-9ebe-088ae7239d4f","NA","M","185"
"8239a273-ff4c-42a2-a5b9-23270452f0a6","11","21","1987","dcbbd373-c22e-46ef-ae8b-ad88f5cf7475","PE","M","14"
"df1b3aa4-5f60-42ab-a6d2-70b1e5be0163","11","21","1987","91829d58-c12e-47e8-ae31-185f46be21d2","PE","M","20"
"3b5d5cb8-496e-4604-ba1c-481798a2c6f9","11","21","1987","74992ac6-3c8f-4547-b5f9-d4b3f6793a85","OL","M","37"
"eb83030a-c88a-49ed-864c-9b5afc69df11","11","21","1987","01f5316e-7875-47a2-9ebe-088ae7239d4f","PM","M","18"
"c8c1b9a8-534f-4cda-a0c7-a7129479c492","11","21","1987","486c68ed-972c-4baf-beea-f8a72216e580","DM","F","44"
"fe61f3ef-2b9a-4826-b350-22810b255301","11","21","1987","1e87b11b-4795-4f41-bdff-2d5c4412be25","RM","M","8"
"26c476b2-2af1-42b5-b8c9-e919ee248ca3","11","21","1987","74992ac6-3c8f-4547-b5f9-d4b3f6793a85","PE","F","21"
"aae7e99c-0682-41cc-8488-574356c770cf","11","21","1987","312118f6-f394-4c17-a4ee-869a14ba5d75","RM","F","7"
"027c95f0-b916-4ecc-a20a-11e07dafb2e6","11","21","1987","91829d58-c12e-47e8-ae31-185f46be21d2","RM","F","8"
"24995a6a-b1a1-4d9b-8e5f-4d61792bc213","11","21","1987","312118f6-f394-4c17-a4ee-869a14ba5d75","RM","F","12"
"0b5038f6-3cce-4c2f-b923-1a1d5c7081a8","11","21","1987","1e87b11b-4795-4f41-bdff-2d5c4412be25","RM","M","8"
"89ddfe01-42e9-4cfc-822e-ec84f4b5a84f","11","21","1987","85292288-e747-42ca-9a53-e8ee8e187cd7","OL","F","23"
"60690e9c-8596-4d21-8b30-b9ed09a0c9e8","11","21","1987","74992ac6-3c8f-4547-b5f9-d4b3f6793a85","PM","M","26"
"e48a5c86-ded6-4f88-b728-2240532b2178","11","21","1987","01f5316e-7875-47a2-9ebe-088ae7239d4f","RM","F","8"
"237612b6-4034-458b-9cfc-c08bebdafa3e","11","21","1987","91829d58-c12e-47e8-ae31-185f46be21d2","RM","F","13"
"fb24a042-750c-49ea-a8e9-cc5b2652cd33","11","21","1987","85292288-e747-42ca-9a53-e8ee8e187cd7","PM","F","23"
"04c75427-e2e3-4ab7-ad35-3809af27fb55","11","21","1987","d0365ef1-4c58-4b9d-9499-1e3f5bb0ba9d","NA","M","153"
"90a8a2be-9b8f-4ecf-98a6-b36185759234","11","21","1987","f24f2db6-eadd-4de9-9d2f-95aea376c013","DM","F","42"
"5a0e800b-cc25-49f6-b981-2099197bbd4c","11","21","1987","74992ac6-3c8f-4547-b5f9-d4b3f6793a85","DM",,
"c6743a8e-b9f9-4e05-bcc9-bad9bb2e3931","11","21","1987","01f5316e-7875-47a2-9ebe-088ae7239d4f","DM","F","40"
"4ea19b9e-dfa9-456f-9178-bb529d234aeb","11","21","1987","dcbbd373-c22e-46ef-ae8b-ad88f5cf7475","DM","M","42"
"e71ffbd9-709c-4cac-aa1a-69f53e17f537","11","21","1987","85292288-e747-42ca-9a53-e8ee8e187cd7","OT","M","23"
"fbd3e59b-12fb-48bf-a4cd-27387912b2bc","11","21","1987","1e87b11b-4795-4f41-bdff-2d5c4412be25","PM","M","20"
"acec76fe-b345-4cc2-b975-e61a350762b8","11","21","1987","85292288-e747-42ca-9a53-e8ee8e187cd7","NA","F","145"
"f4a1f3e8-c3b9-46e3-b243-665a8e9099e7","11","21","1987","486c68ed-972c-4baf-beea-f8a72216e580","RM","F","12"
"b7950e5d-f5c2-4885-a5e8-cf54ce2c302b","11","21","1987","d0365ef1-4c58-4b9d-9499-1e3f5bb0ba9d","DM","M","45"
"7a8bd78b-7146-431c-bb43-ded52a033e14","11","21","1987","1e87b11b-4795-4f41-bdff-2d5c4412be25","RM","F","12"
"218d7494-36c2-45b5-b927-a9b892b994ec","11","21","1987","91829d58-c12e-47e8-ae31-185f46be21d2","DM","F","32"
"8e86adf9-f610-4d52-8287-d560533041ae","11","21","1987","01f5316e-7875-47a2-9ebe-088ae7239d4f","DM","M","38"
"f38083ed-6e94-4d11-a74a-cf65c1076e27","11","21","1987","85292288-e747-42ca-9a53-e8ee8e187cd7","RM","M","8"
"4452ad14-1bc8-4638-85e7-2c029e6a01b0","11","22","1987","b564c1fc-bd87-4525-92ee-8bb36928fc10","NA","F","161"
"2750759e-3e35-41dd-a87b-65c8d7f7ea21","11","22","1987","c5e12154-6677-4d6c-8feb-52355cbc1f78","DO","M","53"
"3c6d52a3-b9a9-4ddf-98c6-d0ac044dab5e","11","22","1987","0453e08f-14f0-48c8-b72b-f0e3e57917e6","DO","F","41"
"7fbe7acd-7a93-48c5-9ba4-6aba12eef704","11","22","1987","b7eb122e-a7c4-4982-97a0-fa67e45e6faf","OL","F","24"
"50972a4e-702d-442e-9803-b5c40debbd76","11","22","1987","b564c1fc-bd87-4525-92ee-8bb36928fc10","RM","M","9"
"af24a662-1021-4a51-805b-44924c1a23e7","11","22","1987","7dcaddf5-d272-4b69-a49c-d4f3cf000084","RM","M","7"
"d6bd9333-0ea9-41fd-9545-b8a5a84cbe56","11","22","1987","aab65971-f64b-425e-9a78-17d7ec63423c","PE","F","22"
"9c16cc58-818d-483c-b617-cc85a96438d7","11","22","1987","5c4fd793-b31b-4a99-8d9c-65f19e358dec","DM","F","44"
"51681f80-80a9-4f36-8867-c0735df3233f","11","22","1987","7dcaddf5-d272-4b69-a49c-d4f3cf000084","DM","M","49"
"76b5659e-ec0a-4103-9834-f0dc00a862fd","11","22","1987","aab65971-f64b-425e-9a78-17d7ec63423c","OL","M","27"
"9fe66b75-2afb-4aba-ac70-8947ec9c468a","11","22","1987","6a090985-a7ce-4c04-b146-9b401d1dd796","PE","F","17"
"f407de98-2d73-4612-8265-d3b07edafbb2","11","22","1987","b7eb122e-a7c4-4982-97a0-fa67e45e6faf","PM","M","26"
"6610be72-82ad-400a-b60d-4565a9be98d4","11","22","1987","c5e12154-6677-4d6c-8feb-52355cbc1f78","DO","F","43"
"6a150645-cf1a-4b7b-899e-ffdb71db3bcf","11","22","1987","4dc16022-f28d-4b9d-9062-c7bc3ad43362","OL","F","35"
"4743b1d6-5c38-40a0-9c59-eba57ab7ddc9","11","22","1987","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","NA","M","214"
"48fd14f4-a323-437c-b047-e05f3cea93fa","11","22","1987","c5e12154-6677-4d6c-8feb-52355cbc1f78","RM","F","11"
"b96a403b-3e6c-428e-8f8f-e8ceb316bd97","11","22","1987","aab65971-f64b-425e-9a78-17d7ec63423c","DO","F","59"
"c67757f7-3727-4d7e-9d26-ac63fb7d5f83","11","22","1987","b564c1fc-bd87-4525-92ee-8bb36928fc10","PE","F","23"
"a8d210e6-be51-449c-92eb-3a131ddfc6c3","11","22","1987","b7eb122e-a7c4-4982-97a0-fa67e45e6faf","DM","M","43"
"5019f8f4-09e7-4e89-a278-c6b37fb72388","11","22","1987","b564c1fc-bd87-4525-92ee-8bb36928fc10","OT","F","24"
"43332465-08df-459f-93bd-fe293b126db8","11","22","1987","4dc16022-f28d-4b9d-9062-c7bc3ad43362","RM","F","10"
"9c85af55-d71e-4d8c-9ffd-8a0fa39040c5","11","22","1987","aab65971-f64b-425e-9a78-17d7ec63423c","DO","M","48"
"facf6b58-d64c-45bb-bd3a-f4f465b2fa91","11","22","1987","6a090985-a7ce-4c04-b146-9b401d1dd796","AH",,
"84b19282-9337-4f60-bb23-589fe772b77f","11","22","1987","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","DM","M","44"
"306171f2-9059-43cd-b3cc-827f35c112d5","11","22","1987","a7498949-7b94-4f8e-b253-3e26bbf80710","PM","F","27"
"a9c3349a-7999-4c4c-b202-715763605fc2","11","22","1987","c85de67c-1590-4129-8953-0c530a565585","PM","M","28"
"80484c9f-7e56-4942-a37d-97d6224d8f86","11","22","1987","b7eb122e-a7c4-4982-97a0-fa67e45e6faf","DM","F","43"
"648a7fd2-9236-4bed-ba2a-d4a9348d9a86","11","22","1987","b564c1fc-bd87-4525-92ee-8bb36928fc10","RM","M","11"
"261e1a74-6fe4-4924-8592-605fe9d28120","11","22","1987","5c4fd793-b31b-4a99-8d9c-65f19e358dec","DS","M","159"
"d1f5f0c7-dbe2-4ff2-a7a2-4c7d9f1aa912","11","22","1987","4dc16022-f28d-4b9d-9062-c7bc3ad43362","DM","M","42"
"c765dcbf-c196-4197-bb20-ffddca17e0f4","11","22","1987","a7498949-7b94-4f8e-b253-3e26bbf80710","PE","M","23"
"abe1d508-eddc-4450-ae77-0f069362f287","11","22","1987","b564c1fc-bd87-4525-92ee-8bb36928fc10","PM","F","24"
"0d8cf1dd-8897-47a5-ae7b-ad517a9f455e","11","22","1987","5c4fd793-b31b-4a99-8d9c-65f19e358dec","DM","F","39"
"ce4d69c6-88a8-476b-aa87-f0ae62a45220","11","22","1987","b7eb122e-a7c4-4982-97a0-fa67e45e6faf","DM","M","43"
"51ac9a1e-de4c-4769-b9dc-1009d3042ac6","11","22","1987","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","DO","M","50"
"44719f38-5e0a-48b5-8ada-99a151c0664f","11","22","1987","b564c1fc-bd87-4525-92ee-8bb36928fc10","NA","M","186"
"451e3b38-7166-4e12-8341-b4a745f06b7e","11","22","1987","c85de67c-1590-4129-8953-0c530a565585","PE","F","18"
"a940e34e-a3ba-4b99-96b3-6b4b23dcfc34","11","22","1987","b564c1fc-bd87-4525-92ee-8bb36928fc10","DM","F","41"
"67a1ebe0-90ba-42cb-a77e-769bfa6b7dc9","11","22","1987","aab65971-f64b-425e-9a78-17d7ec63423c","DM","M","44"
"a66eb9c4-83c8-421a-bd79-0f05d1384ca8","11","22","1987","c5e12154-6677-4d6c-8feb-52355cbc1f78","PF","M","8"
"22fd6127-5e2d-4715-b7d7-f0212986b125","11","22","1987","0453e08f-14f0-48c8-b72b-f0e3e57917e6","RM","M","7"
"6f7ab8e1-0024-4f56-a6a3-905c2cf7a245","11","22","1987","a7498949-7b94-4f8e-b253-3e26bbf80710","AB",,
"8aac4db9-b69e-4a0d-abca-8261e861d136","11","22","1987","c85de67c-1590-4129-8953-0c530a565585","RM","F","13"
"3250a94a-0381-4d74-b63d-3632f19af681","11","22","1987","b7eb122e-a7c4-4982-97a0-fa67e45e6faf","DM","M","45"
"98bf0968-388b-448e-8db5-7c61f72493c2","11","22","1987","0453e08f-14f0-48c8-b72b-f0e3e57917e6","PE","F","18"
"bff92c1d-cdb7-4456-bb2c-767620fab3dc","11","22","1987","aab65971-f64b-425e-9a78-17d7ec63423c","DM","M","47"
"fafdc26e-c782-4003-a4fb-4b89fa981818","11","22","1987","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","PE","M","22"
"4a9bbb21-3548-49cf-9092-c621ecf61662","11","22","1987","0453e08f-14f0-48c8-b72b-f0e3e57917e6","PE","M","18"
"d6b33d62-0ab6-4799-af33-47d82b326f4b","11","22","1987","a7498949-7b94-4f8e-b253-3e26bbf80710","NA","F","169"
"69d45f2b-38b4-48a0-a153-c36efb56e51f","11","22","1987","c85de67c-1590-4129-8953-0c530a565585","PM","F","25"
"01d2464d-b230-40c3-b879-2f5cd12f0a9c","11","22","1987","aab65971-f64b-425e-9a78-17d7ec63423c","DS","F","145"
"c1050ef8-7333-4463-aac5-0eff2cacc7ab","11","22","1987","4dc16022-f28d-4b9d-9062-c7bc3ad43362","PM","M","25"
"ab96f653-7a56-4ef9-ae24-efc1c1009979","11","22","1987","5c4fd793-b31b-4a99-8d9c-65f19e358dec","DO","M","57"
"0cf6af6d-b856-44a4-910e-c0b9804a7920","11","22","1987","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","PE","M","19"
"80d4d07b-d16b-4d91-81c3-c5fa90163924","11","22","1987","0453e08f-14f0-48c8-b72b-f0e3e57917e6","DM","F","36"
"05348443-c0a7-45e4-b95a-5d61371789ab","11","22","1987","5c4fd793-b31b-4a99-8d9c-65f19e358dec","DM","M","47"
"a2f23d16-c966-4bc9-bef1-e90e808825d6","11","22","1987","a7498949-7b94-4f8e-b253-3e26bbf80710","AB",,
"098bef4f-011b-455f-9dab-24b3c0c009a6","11","22","1987","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","PE","M","20"
"07abf4e6-af05-40a5-b18c-afd8d6218edb","11","22","1987","c5e12154-6677-4d6c-8feb-52355cbc1f78","DM","M","48"
"e843ccf2-29f8-49f3-a420-f332808ce1e7","11","22","1987","0453e08f-14f0-48c8-b72b-f0e3e57917e6","PE","F","23"
"72bea412-0f57-4712-9308-5d6b32a7a6af","11","22","1987","7dcaddf5-d272-4b69-a49c-d4f3cf000084","DM","F","44"
"c25e104d-bdc0-4235-ab55-3887c2a2f265","11","22","1987","0453e08f-14f0-48c8-b72b-f0e3e57917e6","NA","F","168"
"84482a02-6257-4a8a-af34-3120bc1269e1","11","22","1987","c5e12154-6677-4d6c-8feb-52355cbc1f78","RM","M","7"
"ea3a17de-ff3b-47d3-9515-c8844dd7d243","11","22","1987","4dc16022-f28d-4b9d-9062-c7bc3ad43362","NA","M","150"
"3084c540-086a-4d73-919d-f72a49a15ac7","11","22","1987","a7498949-7b94-4f8e-b253-3e26bbf80710","PE","M","18"
"38e42bc8-0a9a-4f20-a3a6-697cf7d82e0f","11","22","1987","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","RM","F","10"
"b0c057f3-7871-4ce4-a7ba-572a43c23c84","11","22","1987","0453e08f-14f0-48c8-b72b-f0e3e57917e6","DM","F","35"
"cfa7a087-0aa2-4943-869b-748bac81213f","11","22","1987","7dcaddf5-d272-4b69-a49c-d4f3cf000084","OL","M","28"
"d0cf4d9d-f2f4-485c-8a5f-0441aa6e2608","11","22","1987","c5e12154-6677-4d6c-8feb-52355cbc1f78","DO","M","53"
"7bce5f24-654c-4f93-97ab-ee824d5a08db","11","22","1987","5c4fd793-b31b-4a99-8d9c-65f19e358dec","DM","F","45"
"947ce704-98e8-4365-a9bc-244398a05c4e","11","22","1987","a7498949-7b94-4f8e-b253-3e26bbf80710","RM","M","8"
"2830f466-83c9-416b-bdbe-24dbf6116438","11","22","1987","b7eb122e-a7c4-4982-97a0-fa67e45e6faf","DS","M","128"
"a91ad13f-97cd-40be-9bc7-b1156e3b3b0b","11","22","1987","0453e08f-14f0-48c8-b72b-f0e3e57917e6","DM","M","42"
"244555ef-fe05-474f-baf6-c41cad2fa3f1","11","22","1987","b7eb122e-a7c4-4982-97a0-fa67e45e6faf","DM","M","43"
"200ab599-cb58-4808-a3d7-4bdb93986352","11","22","1987","b564c1fc-bd87-4525-92ee-8bb36928fc10","RM","F","11"
"508fc43c-4eb9-4afb-808b-1ca5c69b6462","11","22","1987","7dcaddf5-d272-4b69-a49c-d4f3cf000084","PF","F","7"
"713629c0-88ff-4ef7-b5c4-84ddee6212e6","11","22","1987","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","DO","F","46"
"c0737ab0-2f70-47c0-b17c-ccbebd875232","11","22","1987","c85de67c-1590-4129-8953-0c530a565585","RM","M","9"
"eee11654-51ce-45b3-83ee-96a7f8116b1d","11","22","1987","b7eb122e-a7c4-4982-97a0-fa67e45e6faf","DM","F","41"
"bfbd2392-2c73-4b7c-a109-ccc2d7181e51","11","22","1987","a7498949-7b94-4f8e-b253-3e26bbf80710","RM","F","7"
"0063f5bb-334c-4395-957e-258d0999cc5c","11","22","1987","b7eb122e-a7c4-4982-97a0-fa67e45e6faf","OL","M","27"
"27da020f-1b4c-4f5d-9402-e55e5ce79882","11","22","1987","6a090985-a7ce-4c04-b146-9b401d1dd796","NA","F","190"
"66019946-d77c-47c1-9876-abac614b508f","11","22","1987","4dc16022-f28d-4b9d-9062-c7bc3ad43362","DM","F",
"d3e2e3d0-4f07-4392-9f4d-b73836762df6","11","22","1987","b564c1fc-bd87-4525-92ee-8bb36928fc10","PE","M","23"
"4d457593-214d-4573-972a-8c23d1b7818d","11","22","1987","7dcaddf5-d272-4b69-a49c-d4f3cf000084","OL","F","29"
"9b5eb984-e37f-4a85-abc0-0d034c640bcb","11","22","1987","6a090985-a7ce-4c04-b146-9b401d1dd796","PE","M","20"
"8ca286cc-52b6-4791-bf4e-15817ebad78f","11","22","1987","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","DM","M","45"
"f1c84789-3ac9-4a9b-8c29-66bf37934dbc","11","22","1987","6a090985-a7ce-4c04-b146-9b401d1dd796","RM","M","12"
"3b4b5e00-eeb1-4795-8e64-c8fbb8e31996","11","22","1987","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","DM","M","38"
"f221e76e-0e6f-40b4-853c-da0eaec296eb","11","22","1987","0453e08f-14f0-48c8-b72b-f0e3e57917e6","DM","M","27"
"3cc18f25-1897-4542-8e2f-c54d28e8ee65","11","22","1987","7dcaddf5-d272-4b69-a49c-d4f3cf000084","DM","M","35"
"daed91c9-be89-4240-8fad-4d734973b8dd","11","22","1987","0453e08f-14f0-48c8-b72b-f0e3e57917e6","PE","M","24"
"79d72fdf-e8fc-4c71-be24-a2045168b6ca","11","22","1987","c85de67c-1590-4129-8953-0c530a565585","AH",,
"8134f1c3-95b3-4837-9564-63efefbd3192","11","22","1987","aab65971-f64b-425e-9a78-17d7ec63423c","NA","M","204"
"d13d8f8f-cc23-4827-b560-d40b59b63009","11","22","1987","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","UP",,
"f66cdc9e-a148-49f2-a4ca-47d195980cef","11","22","1987","4dc16022-f28d-4b9d-9062-c7bc3ad43362","AB",,
"4fdabf84-c1c1-43f2-aa22-484794fba40e","11","22","1987","b7eb122e-a7c4-4982-97a0-fa67e45e6faf","DO","M","40"
"eec6d92c-02c6-4bdf-941b-b2469efa4ca5","11","22","1987","aeece3f0-4acf-4aaa-87cd-e04ac6c8ad2c","PE","F","27"
"3fd7c6d3-766d-4a7b-8961-6c97e832509d","11","22","1987","6a090985-a7ce-4c04-b146-9b401d1dd796","AB",,
"45d143f9-a461-4cb4-afac-c7b1cf9c6709","11","22","1987","7dcaddf5-d272-4b69-a49c-d4f3cf000084","DM","M","43"
"55d07acd-4825-4c6b-b250-e2443445a345","11","22","1987","b564c1fc-bd87-4525-92ee-8bb36928fc10","PE","M","22"
"9e202e95-0bfa-4527-823a-17ae4888de74","11","22","1987","7dcaddf5-d272-4b69-a49c-d4f3cf000084","DS","M","134"
"a057b346-8b69-475e-82c9-afdf131f38eb","11","22","1987","c5e12154-6677-4d6c-8feb-52355cbc1f78","PM","M","27"
"f24215f4-209a-412a-b5c9-e5dec241d694","11","22","1987","0453e08f-14f0-48c8-b72b-f0e3e57917e6","DM","F","40"
"9aa2608f-e61a-4eb0-9d8e-a5f477bdacc0","11","22","1987","b7eb122e-a7c4-4982-97a0-fa67e45e6faf","DM","M","52"
"a496b543-51dd-416f-b439-3b187e91190d","11","22","1987","5c4fd793-b31b-4a99-8d9c-65f19e358dec","DM","M","35"
"de1521b4-c5ee-4fa6-a9f5-f8dbbd09795b","11","22","1987","4dc16022-f28d-4b9d-9062-c7bc3ad43362","DM","F","38"
"7721d27a-9f3d-45e5-94e5-703b6974379c","1","23","1988","d0365ef1-4c58-4b9d-9499-1e3f5bb0ba9d","DM","M","45"
"4842fee3-1078-4240-9180-2a248606be0d","1","23","1988","1e87b11b-4795-4f41-bdff-2d5c4412be25","RM","M","11"
"a951be44-1afb-44a7-a139-0dda4887841d","1","23","1988","91829d58-c12e-47e8-ae31-185f46be21d2","DO","M","57"
"9cde1c23-08ef-400f-93a3-0923576552c5","1","23","1988","dcbbd373-c22e-46ef-ae8b-ad88f5cf7475","DM","F","39"
"ef7c00f7-eafc-428d-9588-20ce528b46b1","1","23","1988","dcbbd373-c22e-46ef-ae8b-ad88f5cf7475","RM","M","8"
"7dd36c4c-f00e-4a0d-90e2-1d3e778e897b","1","23","1988","d0365ef1-4c58-4b9d-9499-1e3f5bb0ba9d","RM","F","9"
"db72b95c-c7ae-4966-b1c1-028401933bbf","1","23","1988","01f5316e-7875-47a2-9ebe-088ae7239d4f","DM","F","38"
"32628aee-88b4-469d-a96f-c5f950f711c6","1","23","1988","91829d58-c12e-47e8-ae31-185f46be21d2","PE","F","24"
"381140ba-977c-456d-9743-cac48c16b5e2","1","23","1988","01f5316e-7875-47a2-9ebe-088ae7239d4f","OT","F","25"
"24ab3094-e4d2-4467-b7d5-fed608e8ad04","1","23","1988","f24f2db6-eadd-4de9-9d2f-95aea376c013","SH","F","60"
"2c729c92-5fc1-43f3-a179-b06fc444bd07","1","23","1988","74992ac6-3c8f-4547-b5f9-d4b3f6793a85","DM","M","45"
"b7d2fa78-af27-4117-837d-d09b0a6f833b","1","23","1988","a609589e-f097-4e41-877d-3cd0490845b4","PM","M","28"
"2873f8b6-7478-427e-a269-d2f15dfdd53a","1","23","1988","dcbbd373-c22e-46ef-ae8b-ad88f5cf7475","RM","F","10"
"ecd5f08d-0889-4187-823d-f24dc3386de0","1","23","1988","91829d58-c12e-47e8-ae31-185f46be21d2","DO","F","54"
"90f836bf-a2bf-4b06-b944-1d71e11b1f6e","1","23","1988","312118f6-f394-4c17-a4ee-869a14ba5d75","RM","M","9"
"eac2ad9e-e2bc-4159-83c0-4b4e7d8e7f27","1","23","1988","312118f6-f394-4c17-a4ee-869a14ba5d75","AB",,
"fa7d9a4e-1edc-4689-b339-0ba093b835b4","1","23","1988","f24f2db6-eadd-4de9-9d2f-95aea376c013","RM","F","11"
"7771a9b1-5634-4aa8-b1c2-00ef479cb404","1","23","1988","312118f6-f394-4c17-a4ee-869a14ba5d75","RM","M","9"
"420e52de-bf69-42da-a00e-2b53102bea82","1","23","1988","91829d58-c12e-47e8-ae31-185f46be21d2","DO","F","46"
"7e3edbab-9279-4157-bf89-ae1f7dee222f","1","23","1988","dcbbd373-c22e-46ef-ae8b-ad88f5cf7475","DO","F","48"
"2e37bfee-1a98-49c0-a494-ba66b3d87825","1","23","1988","74992ac6-3c8f-4547-b5f9-d4b3f6793a85","DO","M","48"
"5e1bd69e-ca4b-4313-bb32-01112c4fba77","1","23","1988","312118f6-f394-4c17-a4ee-869a14ba5d75","RM","M","12"
